id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
91502,70460,Hammer Boy,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116455,38076,Hana Taaka Daka!,NULL,1991-09-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93059,59993,Hanata-Kadaka!?,NULL,1991-08-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56743,217740,Hard Drivin',NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
77539,12135,Hard Drivin' II: Drive Harder,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
99146,40180,Hard Head 2,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
112013,50266,Hare Raising Havoc,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
78430,37909,Harukanaru Augusta,NULL,1991-05-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85580,40176,Hasamu,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
112339,46314,Head Buster,NULL,1991-03-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2115,70785,Headline Harry and The Great Paper Race,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
73512,12139,Heart of China,NULL,1991-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
90599,57585,Heartlight,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
144018,5392,Heavy Nova,NULL,1991-12-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
107184,5393,Heimdall,NULL,1991-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
157119,48467,Heisei Tensai Bakabon,NULL,1991-12-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145954,12142,HeroQuest,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
61793,111308,HEXTRIS,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118128,63936,Hiryuu no Ken Special: Fighting Wars,NULL,1991-06-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
61887,48758,Hissatsu Shigoto Nin,NULL,1991-01-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
107743,48897,Hit Marmot,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
175151,48470,Hokuto no Ken 4: Shichisei Hakenden - Hokuto Shinken no Kanata he,"The world was engulfed in darkness for the third time sometime during the 21st century. With the engulfment of darkness came the spread of evil and with the spread of evil, order collapsed, and a dark age where only might makes right returned. Kenshiro, the master of Hokuto Shin Ken and man once known as the Savior of Century's End, is nowhere to be found for some reason. However, there's a young man who now follows the path of a martial artist...",1991-03-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
67277,8936,Hologram Time Traveler,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
162385,4523,Home Alone,"There are multiple versions of the game and each features a different style of gameplay, but all share the same plot and roughly the same objective: Kevin McCallister is left home alone when his family goes on vacation. He must prevent Harry and Marv, the ""Wet Bandits"", from burglarizing his home, using various household objects as traps and/or weapons. Each version of the game is an example of the trap-em-up genre, which also includes games like Heiankyo Alien, Space Panic, and Lode Runner.",1991-02-08 00:00:00.000,3,NULL,NULL,NULL,54.9689,15
3862,151915,Hong Kong Mahjong,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
108365,205927,Hook,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
108988,12145,Horror Zombies from the Crypt,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
72775,46313,House of Tarot,NULL,1991-02-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
65126,18994,Hovertank 3D,"Nuclear attacks against competitors has become usual. Every company which can afford it are using them, too... Your mission: Gain access into the buildings on which nukes have been fired and save the innocent people, before the nukes arrive and impact. Of course it is a dangerous job. But you are paid well...",1991-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41048,50273,Hoyle Official Book of Games: Volume 3,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84997,18836,Hudson Hawk,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,35.0000,1
31851,8882,"Hugo II, Whodunit?","Penelope, Hugo's girlfriend, must investigate Uncle Horace's mysterious murder and Hugo's disappearance during a romantic getaway at her uncle's mansion.",1991-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
127082,12149,Hunter,NULL,1991-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
86254,48124,Hyaku no Sekai no Monogatari: The Tales on a Watery Wilderness,NULL,1991-09-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51363,45728,Hyper Marbles,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
184720,35801,Hyperspeed,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,0
127876,42608,HyperZone,NULL,1991-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
13931,92957,I Play: 3-D Soccer,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
168807,48753,Ide Yosuke Meijin no Jissen Mahjong II,NULL,1991-03-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
7005,37664,Idol Hanafuda Fan Club,NULL,1991-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76772,41710,Illusion City,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45408,48991,In Your Face,NULL,1991-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47387,114760,Indiana Jones and the Last Crusade,"STEP ON IT JUNIOR!

Grab your bullwhip, dust off your fedora, and race into worlds of action, intrigue and adventure. Now you can become Indiana Jones and embark on the quest for the Holy Grail. Travel across three continents with six action arcade sequences to rescue your dad, recover lost relics, and keep the Grail Diary safe from the Gestapo!

Just like the real Indy, you call the shots. You decide where to search next. Brunwald Castle? Iskenderun? The Temple? The final adventures are the toughest. Dad was right! Against Nazis, spies, tanks and traitors, you don't get a silver medal for finishing second!",1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,65.0000,4
22493,174633,Infernal House,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71799,117270,Inferno,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
112890,47498,Inindo: Way of the Ninja,NULL,1991-02-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
151648,85537,Intergalactic Galactic Dinosaur Banana,"In space, no one can hear you peel a banana.",1991-01-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
36473,40916,International Ninja Rabbits,NULL,1991-07-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43333,45342,Into Magicland,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
59508,57977,Ippatsu Gyakuten! DX Bakenou,NULL,1991-05-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130510,126453,Ishidó: The Way of Stones,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
50332,48154,Isolated Warrior,NULL,1991-03-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
157615,48751,Itadaki Street: Watashi no Oten ni Yottette,NULL,1991-04-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
73585,78742,J.R.R. Tolkien's Riders of Rohan,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34263,12645,Jahangir Khan's World Championship Squash,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131620,86156,Jai Alai,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149026,38169,Jaleco Rally: Big Run: The Supreme 4WD Challenge,NULL,1991-03-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155966,11249,James Bond Jr.,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
186042,4443,James Pond 2: Codename: RoboCod,NULL,1991-12-31 00:00:00.000,1,NULL,50.0000,1,62.9011,22
122860,4453,Jantei Monogatari,NULL,1991-02-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125421,65057,JESUS II,"Set 4 years after the events of the first game, the game begins onboard the Callisto, a passenger ship sailing across the Mediterranean Sea. An object from the sky suddenly crashes near where the Callisto is, and causes a big impact. Kazuya Goshiki – a 3WD mechanic travelling onboard - gets knocked out by the blast whilst on the deck. When he wakes up he finds out that the object was some sort of container, and had been salvaged by the ship.",1991-03-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
55160,217674,Jet Ski,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125103,4536,Jewel Master,NULL,1991-08-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38148,78923,Jewel Thief,"The National Museum is in a tissy. The country's jewel collection has been stolen and scattered all over creation. 
 
Your mission is to travel to far away places and steal back the jewels from the unrightful owners. 
 
As you leave your mother wishes you well and reminds you to be careful.",1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150440,42605,Jimmy Connors Pro Tennis Tour,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
60783,12159,Jimmy White's 'Whirlwind' Snooker,NULL,1991-12-31 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
183027,48134,Joe & Mac,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
183547,213880,Joe & Mac,NULL,1991-12-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91025,12834,Joe & Mac: Caveman Ninja,NULL,1991-12-31 00:00:00.000,3,NULL,NULL,NULL,65.6173,24
133249,149968,Joe Montana Football,NULL,1991-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
120735,19491,Joe Montana II: Sports Talk Football,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
132870,46274,Joe Montana II: Sportstalk Football,NULL,1991-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
100497,4588,John Madden Football '92,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85670,47042,John Madden Football II,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35049,48450,Jumpin' Kid: Jack to Mame no Ki Monogatari,NULL,1991-01-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
137792,69868,Jumpman Lives!,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
108501,138828,Jungle Wars,NULL,1991-06-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131116,48449,Juvei Quest,NULL,1991-02-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
17887,4529,Ka-Ge-Ki: Fists of Steel,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85200,48445,Kaiketsu Yancha Maru 2: Karakuri Land,NULL,1991-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
179375,209437,Kangaroo Court,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
157633,48442,Karakuri Kengoden Musashi Lord: Karakuri Jin Hashiru!,NULL,1991-11-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42371,39579,Karate Blazers,NULL,1991-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139273,48351,Kero Kero Keroppi no Daibouken,NULL,1991-04-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
188199,218245,Kero Kero Keroppi: Herpit,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176967,3664,Kid Icarus: Of Myths and Monsters,NULL,1991-11-05 00:00:00.000,1,NULL,NULL,NULL,77.1786,12
84097,128875,Kid Pix 1.0,NULL,1991-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86284,67614,Kidou Senshi Gundam F91: Formula Senki 0122,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97784,221901,Kill Shot,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32971,45272,Kinetic Connection,NULL,1991-04-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95564,48148,King of Kings: The Early Years,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48419,6800,King of the Monsters,NULL,1991-01-25 00:00:00.000,NULL,NULL,NULL,NULL,68.9403,7
47919,49047,Kingdom Crusade,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,60.0000,0
177821,45777,King's Bounty: The Conqueror's Quest,NULL,1991-03-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125668,194938,Kingyo Chuuihou! Wapiko no Waku-waku Stamp Rally,NULL,1991-12-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
111941,48147,Kiwi Kraze: A Bird-Brained Adventure!,NULL,1991-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
109877,48146,Klash Ball,NULL,1991-08-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139362,67941,KlashBall,NULL,1991-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
59848,12166,Knightmare,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
183571,6816,Knights of the Round,"Arthur, who had been training himself to be a great knight, pulled out the sacred sword Excalibur from the rock. After pulling it out, Arthur realized his destiny was to become the first King of the Britons. Merlin then sends Arthur and his two closest companions, Lancelot and Perceval, to overthrow the evil king Garibaldi and to unite England.",1991-11-27 00:00:00.000,2,NULL,NULL,NULL,79.8668,22
89783,2518,Knights of Xentar,"After liberating the city of Phoenix from an evil curse in his previous adventure, Takeru finds himself in a situation unworthy of his heroic status: robbers have taken all his possessions, including his magic sword, and even his clothes! So the first task for the unsuccessful hero is to get some money. Luckily, the mayor has an assignment for him, for which he is also willing to pay. Takeru accepts the assignment without knowing what it will lead to - traveling all over the world, fighting fearsome enemies, encountering beautiful women, and solving a mystery that will also reveal the secret of his own true identity!",1991-07-06 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
4419,142550,Koi Wa Kakehiki,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116340,180295,Kommersant,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
117075,111309,KOOLAH,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
25495,48789,Koufuku o Yobu Game: Dora Dora Dora,NULL,1991-02-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48711,86202,Kung-Fu Master,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,61.0000,3
78052,45271,Kuni Chan no Game Tengoku,NULL,1991-12-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
57742,24480,Kyatto Ninden Teyandee,NULL,1991-07-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39072,48310,Kyuukyoku Harikiri Stadium III,NULL,1991-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161207,48576,Lagrange Point,NULL,1991-04-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125325,36901,Laser Ghost,"Laser Ghost for the Sega Master System is completely different from the arcade original. In the game, players must protect a young girl named Catherine who is being held captive in the haunted White Manor. Using either the joypad or the Light Phaser gun, players eliminate the various hazards Catherine encounters as she attempts to escape with her soul.",1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
21954,48145,Laser Invasion,NULL,1991-04-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87617,20127,Last Battalion,NULL,1991-11-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36229,8403,Last Ninja 3,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151496,37593,L-Dis,NULL,1991-04-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
101253,12173,Leander,"The player assumes the role of the legendary knight Leander through three sprawling worlds, each composed of seven levels, to defeat the evil wizard Thanatos and rescue the princess Lucanna.",1991-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
97856,221894,Legend of Dragon Knight,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116268,47580,Legend of Success Joe,NULL,1991-01-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
18545,68736,Legends of Murder II: Grey Haven,NULL,1991-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
181010,198430,Leisure Suit Larry 1: In the Land of the Lounge Lizards,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
193848,2910,Leisure Suit Larry 5: Passionate Patti Does a Little Undercover Work,"The absence of a ""Leisure Suit Larry 4"" forms the basis of this newest installment, as Julius Biggs has stolen the 'missing floppies' of the game and caused Larry Laffer to become amnesiac. Larry is now in the adult film industry, working for a Mafia-connected company known as PornProdCorp. His boss sends him across the United States to scout for models to appear in ""America's Sexiest Home Videos"".

Meanwhile, Patti is recruited by the FBI to dig up incriminating evidence on two record companies which are suspected of hiding subliminal messages in their songs. At the same time, PornProdCorp schemes to eliminate the competition in their industry by donating money to CANE (Conservatives Against Nearly Everything).",1991-09-07 00:00:00.000,6,NULL,NULL,NULL,64.4210,15
181254,4239,Lemmings,NULL,1991-02-14 00:00:00.000,29,NULL,67.6000,4,75.9790,129
136171,72090,Les Manley in: Lost in L.A.,"It's the crime of the century, and only one Manley can solve it.

In the second game of Accolade’s Les Manley series of adventures, a stalker has been kidnapping celebrities, including Les’s friend Helmut Bean and his extravagant girlfriend LaFonda Turner. Les Manley must scour La La Land – sifting through out-of-work actors, rock stars and gorgeous babes – to unravel the mystery. From Hollywood Boulevard to Mulholland Mansions, take a walk on the wild side.",1991-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
18670,46805,Lethal Thunder,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
103028,15249,Lethal Xcess,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
169215,46757,Lightning Swords,NULL,1991-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90757,19487,Line of Fire,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
181351,12666,Links: The Challenge of Golf,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
113432,48185,Linus Spacehead's Cosmic Crusade,"Linus is an alien from the planet Linoleum who crashed into the legendary planet Earth. After returning home and expecting a hero's welcome, Linus soon found his fellow Linomen were skeptical of the existence of the so-called ""planet Earth"" and decides to return to it, this time with a camera. However, he has no money (Linoleum currency is the Linobuck), and must adventure around the planet to acquire a vehicle and a camera. In his adventures, Linus leaves Linoleum (using a fake ID for Larry Flynt to compete in a bumper car contest), quashes a robot revolution in Detroitica and gets gas from an abandoned space station.",1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154087,176002,Little Master,NULL,1991-04-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152294,50117,Llamatron: 2112,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125423,48906,Locksmith,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
99914,15251,Log!cal,NULL,1991-03-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
193006,37941,Lord Monarch,NULL,1991-03-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
28316,93266,Los Templos Sagrados,"It was the year 1920. After having supplied you with supplies on the island of Cuba and heading towards the Yticatán region to unravel its innumerable mysteries, our man has been shipwrecked in the middle of the Caribbean Sea. Totally helpless, without friends, without weapons and without money, he manages to arrive, by a pure miracle, on the island of Cozumel, where he finds traditions, rites and the spiritual world that he gradually understands and respects until he masters his environment. 
 
But, as the wise man said, history repeats itself, and while it is true that you have managed to get out of Cozumel alive, you find yourself again in unknown waters and in front of strange lands. 
Having used all your earnings to buy the boat, you do not have a dog (as it is becoming usual for you) and you have to face new mysteries in two of the oldest temples in northern Yucatan. What happens and the final result ONLY YOU ARE NOW THE RESPONSIBLE.",1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
